,time,BVP_1
25064,2020-04-10 17:49:31.625000,16.5
25065,2020-04-10 17:49:31.640625,10.63
25066,2020-04-10 17:49:31.656250,4.51
25067,2020-04-10 17:49:31.671875,-2.19
25068,2020-04-10 17:49:31.687500,-9.56
25069,2020-04-10 17:49:31.703125,-17.33
25070,2020-04-10 17:49:31.718750,-24.99
25071,2020-04-10 17:49:31.734375,-31.98
25072,2020-04-10 17:49:31.750000,-37.99
25073,2020-04-10 17:49:31.765625,-43.2
25074,2020-04-10 17:49:31.781250,-48.19
25075,2020-04-10 17:49:31.796875,-53.79
25076,2020-04-10 17:49:31.812500,-60.7
25077,2020-04-10 17:49:31.828125,-69.24
25078,2020-04-10 17:49:31.843750,-79.09
25079,2020-04-10 17:49:31.859375,-89.37
25080,2020-04-10 17:49:31.875000,-98.66
25081,2020-04-10 17:49:31.890625,-105.21
25082,2020-04-10 17:49:31.906250,-107.22
25083,2020-04-10 17:49:31.921875,-103.21
25084,2020-04-10 17:49:31.937500,-92.48
25085,2020-04-10 17:49:31.953125,-75.4
25086,2020-04-10 17:49:31.968750,-53.46
25087,2020-04-10 17:49:31.984375,-28.99
25088,2020-04-10 17:49:32.000000,-4.67
25089,2020-04-10 17:49:32.015625,17.15
25090,2020-04-10 17:49:32.031250,34.79
25091,2020-04-10 17:49:32.046875,47.45
25092,2020-04-10 17:49:32.062500,55.13
25093,2020-04-10 17:49:32.078125,58.4
25094,2020-04-10 17:49:32.093750,58.21
25095,2020-04-10 17:49:32.109375,55.74
25096,2020-04-10 17:49:32.125000,52.24
25097,2020-04-10 17:49:32.140625,48.84
25098,2020-04-10 17:49:32.156250,46.38
25099,2020-04-10 17:49:32.171875,45.21
25100,2020-04-10 17:49:32.187500,45.23
25101,2020-04-10 17:49:32.203125,45.93
25102,2020-04-10 17:49:32.218750,46.64
25103,2020-04-10 17:49:32.234375,46.76
25104,2020-04-10 17:49:32.250000,45.84
25105,2020-04-10 17:49:32.265625,43.68
25106,2020-04-10 17:49:32.281250,40.26
25107,2020-04-10 17:49:32.296875,35.78
25108,2020-04-10 17:49:32.312500,30.52
25109,2020-04-10 17:49:32.328125,24.79
25110,2020-04-10 17:49:32.343750,18.79
25111,2020-04-10 17:49:32.359375,12.59
25112,2020-04-10 17:49:32.375000,6.09
25113,2020-04-10 17:49:32.390625,-0.81
25114,2020-04-10 17:49:32.406250,-8.2
25115,2020-04-10 17:49:32.421875,-15.94
25116,2020-04-10 17:49:32.437500,-23.74
25117,2020-04-10 17:49:32.453125,-31.19
25118,2020-04-10 17:49:32.468750,-37.95
25119,2020-04-10 17:49:32.484375,-43.92
25120,2020-04-10 17:49:32.500000,-49.38
25121,2020-04-10 17:49:32.515625,-54.97
25122,2020-04-10 17:49:32.531250,-61.51
25123,2020-04-10 17:49:32.546875,-69.69
25124,2020-04-10 17:49:32.562500,-79.66
25125,2020-04-10 17:49:32.578125,-90.73
25126,2020-04-10 17:49:32.593750,-101.25
25127,2020-04-10 17:49:32.609375,-108.82
25128,2020-04-10 17:49:32.625000,-110.89
25129,2020-04-10 17:49:32.640625,-105.54
25130,2020-04-10 17:49:32.656250,-92.22
25131,2020-04-10 17:49:32.671875,-72.01
25132,2020-04-10 17:49:32.687500,-47.37
25133,2020-04-10 17:49:32.703125,-21.37
25134,2020-04-10 17:49:32.718750,3.21
25135,2020-04-10 17:49:32.734375,24.52
25136,2020-04-10 17:49:32.750000,41.8
25137,2020-04-10 17:49:32.765625,54.96
25138,2020-04-10 17:49:32.781250,64.2
25139,2020-04-10 17:49:32.796875,69.62
25140,2020-04-10 17:49:32.812500,71.31
25141,2020-04-10 17:49:32.828125,69.71
25142,2020-04-10 17:49:32.843750,65.79
25143,2020-04-10 17:49:32.859375,61.03
25144,2020-04-10 17:49:32.875000,56.97
25145,2020-04-10 17:49:32.890625,54.65
25146,2020-04-10 17:49:32.906250,54.2
25147,2020-04-10 17:49:32.921875,54.91
25148,2020-04-10 17:49:32.937500,55.56
25149,2020-04-10 17:49:32.953125,55.07
25150,2020-04-10 17:49:32.968750,52.84
25151,2020-04-10 17:49:32.984375,48.98
25152,2020-04-10 17:49:33.000000,44.05
25153,2020-04-10 17:49:33.015625,38.69
25154,2020-04-10 17:49:33.031250,33.35
25155,2020-04-10 17:49:33.046875,28.05
25156,2020-04-10 17:49:33.062500,22.53
25157,2020-04-10 17:49:33.078125,16.41
25158,2020-04-10 17:49:33.093750,9.45
25159,2020-04-10 17:49:33.109375,1.72
25160,2020-04-10 17:49:33.125000,-6.52
25161,2020-04-10 17:49:33.140625,-14.84
25162,2020-04-10 17:49:33.156250,-22.89
25163,2020-04-10 17:49:33.171875,-30.44
25164,2020-04-10 17:49:33.187500,-37.42
25165,2020-04-10 17:49:33.203125,-43.92
25166,2020-04-10 17:49:33.218750,-50.11
25167,2020-04-10 17:49:33.234375,-56.3
25168,2020-04-10 17:49:33.250000,-62.95
25169,2020-04-10 17:49:33.265625,-70.69
25170,2020-04-10 17:49:33.281250,-80.04
25171,2020-04-10 17:49:33.296875,-91.09
25172,2020-04-10 17:49:33.312500,-103.1
25173,2020-04-10 17:49:33.328125,-114.22
25174,2020-04-10 17:49:33.343750,-121.7
25175,2020-04-10 17:49:33.359375,-122.54
25176,2020-04-10 17:49:33.375000,-114.55
25177,2020-04-10 17:49:33.390625,-97.21
25178,2020-04-10 17:49:33.406250,-72.1
25179,2020-04-10 17:49:33.421875,-42.43
25180,2020-04-10 17:49:33.437500,-12.11
25181,2020-04-10 17:49:33.453125,15.53
25182,2020-04-10 17:49:33.468750,38.47
25183,2020-04-10 17:49:33.484375,56.12
25184,2020-04-10 17:49:33.500000,68.9
25185,2020-04-10 17:49:33.515625,77.48
25186,2020-04-10 17:49:33.531250,82.35
25187,2020-04-10 17:49:33.546875,83.77
25188,2020-04-10 17:49:33.562500,82.13
25189,2020-04-10 17:49:33.578125,78.27
25190,2020-04-10 17:49:33.593750,73.52
25191,2020-04-10 17:49:33.609375,69.42
25192,2020-04-10 17:49:33.625000,67.07
25193,2020-04-10 17:49:33.640625,66.71
25194,2020-04-10 17:49:33.656250,67.61
25195,2020-04-10 17:49:33.671875,68.4
25196,2020-04-10 17:49:33.687500,67.72
25197,2020-04-10 17:49:33.703125,64.81
25198,2020-04-10 17:49:33.718750,59.82
25199,2020-04-10 17:49:33.734375,53.66
25200,2020-04-10 17:49:33.750000,47.48
25201,2020-04-10 17:49:33.765625,42.05
25202,2020-04-10 17:49:33.781250,37.45
25203,2020-04-10 17:49:33.796875,33.01
25204,2020-04-10 17:49:33.812500,27.73
25205,2020-04-10 17:49:33.828125,20.89
25206,2020-04-10 17:49:33.843750,12.38
25207,2020-04-10 17:49:33.859375,2.83
25208,2020-04-10 17:49:33.875000,-6.76
25209,2020-04-10 17:49:33.890625,-15.44
25210,2020-04-10 17:49:33.906250,-22.75
25211,2020-04-10 17:49:33.921875,-28.81
25212,2020-04-10 17:49:33.937500,-34.23
25213,2020-04-10 17:49:33.953125,-39.78
25214,2020-04-10 17:49:33.968750,-46.1
25215,2020-04-10 17:49:33.984375,-53.59
25216,2020-04-10 17:49:34.000000,-62.4
25217,2020-04-10 17:49:34.015625,-72.49
25218,2020-04-10 17:49:34.031250,-83.55
25219,2020-04-10 17:49:34.046875,-94.76
25220,2020-04-10 17:49:34.062500,-104.53
25221,2020-04-10 17:49:34.078125,-110.53
25222,2020-04-10 17:49:34.093750,-110.19
25223,2020-04-10 17:49:34.109375,-101.53
25224,2020-04-10 17:49:34.125000,-84.08
25225,2020-04-10 17:49:34.140625,-59.34
25226,2020-04-10 17:49:34.156250,-30.55
25227,2020-04-10 17:49:34.171875,-1.66
25228,2020-04-10 17:49:34.187500,23.88
25229,2020-04-10 17:49:34.203125,44.06
25230,2020-04-10 17:49:34.218750,58.56
25231,2020-04-10 17:49:34.234375,68.15
25232,2020-04-10 17:49:34.250000,73.98
25233,2020-04-10 17:49:34.265625,76.85
25234,2020-04-10 17:49:34.281250,77.16
25235,2020-04-10 17:49:34.296875,75.12
25236,2020-04-10 17:49:34.312500,71.3
25237,2020-04-10 17:49:34.328125,66.74
25238,2020-04-10 17:49:34.343750,62.74
25239,2020-04-10 17:49:34.359375,60.33
25240,2020-04-10 17:49:34.375000,59.76
25241,2020-04-10 17:49:34.390625,60.38
25242,2020-04-10 17:49:34.406250,60.91
25243,2020-04-10 17:49:34.421875,60.05
25244,2020-04-10 17:49:34.437500,57.09
25245,2020-04-10 17:49:34.453125,52.15
25246,2020-04-10 17:49:34.468750,46.07
25247,2020-04-10 17:49:34.484375,39.87
25248,2020-04-10 17:49:34.500000,34.28
25249,2020-04-10 17:49:34.515625,29.38
25250,2020-04-10 17:49:34.531250,24.6
25251,2020-04-10 17:49:34.546875,19.11
25252,2020-04-10 17:49:34.562500,12.23
25253,2020-04-10 17:49:34.578125,3.86
25254,2020-04-10 17:49:34.593750,-5.5
25255,2020-04-10 17:49:34.609375,-14.89
25256,2020-04-10 17:49:34.625000,-23.38
25257,2020-04-10 17:49:34.640625,-30.42
25258,2020-04-10 17:49:34.656250,-36.1
25259,2020-04-10 17:49:34.671875,-41.08
25260,2020-04-10 17:49:34.687500,-46.29
25261,2020-04-10 17:49:34.703125,-52.65
25262,2020-04-10 17:49:34.718750,-60.64
25263,2020-04-10 17:49:34.734375,-70.29
25264,2020-04-10 17:49:34.750000,-81.06
25265,2020-04-10 17:49:34.765625,-91.92
25266,2020-04-10 17:49:34.781250,-101.34
25267,2020-04-10 17:49:34.796875,-107.4
25268,2020-04-10 17:49:34.812500,-108.03
25269,2020-04-10 17:49:34.828125,-101.54
25270,2020-04-10 17:49:34.843750,-87.26
25271,2020-04-10 17:49:34.859375,-65.95
25272,2020-04-10 17:49:34.875000,-39.88
25273,2020-04-10 17:49:34.890625,-12.26
25274,2020-04-10 17:49:34.906250,13.61
25275,2020-04-10 17:49:34.921875,35.18
25276,2020-04-10 17:49:34.937500,51.16
25277,2020-04-10 17:49:34.953125,61.44
25278,2020-04-10 17:49:34.968750,66.75
25279,2020-04-10 17:49:34.984375,68.09
25280,2020-04-10 17:49:35.000000,66.5
25281,2020-04-10 17:49:35.015625,62.94
25282,2020-04-10 17:49:35.031250,58.35
25283,2020-04-10 17:49:35.046875,53.69
25284,2020-04-10 17:49:35.062500,49.81
25285,2020-04-10 17:49:35.078125,47.25
25286,2020-04-10 17:49:35.093750,46.07
25287,2020-04-10 17:49:35.109375,45.79
25288,2020-04-10 17:49:35.125000,45.6
25289,2020-04-10 17:49:35.140625,44.62
25290,2020-04-10 17:49:35.156250,42.22
25291,2020-04-10 17:49:35.171875,38.25
25292,2020-04-10 17:49:35.187500,33.05
25293,2020-04-10 17:49:35.203125,27.26
25294,2020-04-10 17:49:35.218750,21.56
25295,2020-04-10 17:49:35.234375,16.29
25296,2020-04-10 17:49:35.250000,11.34
25297,2020-04-10 17:49:35.265625,6.17
25298,2020-04-10 17:49:35.281250,0.13
25299,2020-04-10 17:49:35.296875,-7.16
25300,2020-04-10 17:49:35.312500,-15.57
25301,2020-04-10 17:49:35.328125,-24.4
25302,2020-04-10 17:49:35.343750,-32.76
25303,2020-04-10 17:49:35.359375,-39.9
25304,2020-04-10 17:49:35.375000,-45.69
25305,2020-04-10 17:49:35.390625,-50.7
25306,2020-04-10 17:49:35.406250,-56.03
25307,2020-04-10 17:49:35.421875,-62.89
25308,2020-04-10 17:49:35.437500,-72.09
25309,2020-04-10 17:49:35.453125,-83.59
25310,2020-04-10 17:49:35.468750,-96.33
25311,2020-04-10 17:49:35.484375,-108.27
25312,2020-04-10 17:49:35.500000,-116.75
25313,2020-04-10 17:49:35.515625,-119.07
25314,2020-04-10 17:49:35.531250,-113.18
25315,2020-04-10 17:49:35.546875,-98.42
25316,2020-04-10 17:49:35.562500,-75.82
25317,2020-04-10 17:49:35.578125,-47.97
25318,2020-04-10 17:49:35.593750,-18.36
25319,2020-04-10 17:49:35.609375,9.57
25320,2020-04-10 17:49:35.625000,33.27
25321,2020-04-10 17:49:35.640625,51.53
25322,2020-04-10 17:49:35.656250,64.28
25323,2020-04-10 17:49:35.671875,72.19
25324,2020-04-10 17:49:35.687500,76.09
25325,2020-04-10 17:49:35.703125,76.73
25326,2020-04-10 17:49:35.718750,74.81
25327,2020-04-10 17:49:35.734375,71.17
25328,2020-04-10 17:49:35.750000,66.86
25329,2020-04-10 17:49:35.765625,63.01
25330,2020-04-10 17:49:35.781250,60.46
25331,2020-04-10 17:49:35.796875,59.47
25332,2020-04-10 17:49:35.812500,59.64
25333,2020-04-10 17:49:35.828125,60.07
25334,2020-04-10 17:49:35.843750,59.73
25335,2020-04-10 17:49:35.859375,57.87
25336,2020-04-10 17:49:35.875000,54.26
25337,2020-04-10 17:49:35.890625,49.19
25338,2020-04-10 17:49:35.906250,43.21
25339,2020-04-10 17:49:35.921875,36.94
25340,2020-04-10 17:49:35.937500,30.75
25341,2020-04-10 17:49:35.953125,24.71
25342,2020-04-10 17:49:35.968750,18.59
25343,2020-04-10 17:49:35.984375,12.02
25344,2020-04-10 17:49:36.000000,4.69
25345,2020-04-10 17:49:36.015625,-3.55
25346,2020-04-10 17:49:36.031250,-12.55
25347,2020-04-10 17:49:36.046875,-21.99
25348,2020-04-10 17:49:36.062500,-31.38
25349,2020-04-10 17:49:36.078125,-40.24
25350,2020-04-10 17:49:36.093750,-48.25
25351,2020-04-10 17:49:36.109375,-55.31
25352,2020-04-10 17:49:36.125000,-61.65
25353,2020-04-10 17:49:36.140625,-67.87
25354,2020-04-10 17:49:36.156250,-74.86
25355,2020-04-10 17:49:36.171875,-83.57
25356,2020-04-10 17:49:36.187500,-94.69
25357,2020-04-10 17:49:36.203125,-108.14
25358,2020-04-10 17:49:36.218750,-122.66
25359,2020-04-10 17:49:36.234375,-135.65
25360,2020-04-10 17:49:36.250000,-143.56
25361,2020-04-10 17:49:36.265625,-142.86
25362,2020-04-10 17:49:36.281250,-131.24
25363,2020-04-10 17:49:36.296875,-108.65
25364,2020-04-10 17:49:36.312500,-77.53
25365,2020-04-10 17:49:36.328125,-42.13
25366,2020-04-10 17:49:36.343750,-7.18
25367,2020-04-10 17:49:36.359375,23.61
25368,2020-04-10 17:49:36.375000,48.28
25369,2020-04-10 17:49:36.390625,66.66
25370,2020-04-10 17:49:36.406250,79.59
25371,2020-04-10 17:49:36.421875,88.08
25372,2020-04-10 17:49:36.437500,92.85
25373,2020-04-10 17:49:36.453125,94.34
25374,2020-04-10 17:49:36.468750,93.1
25375,2020-04-10 17:49:36.484375,90.13
25376,2020-04-10 17:49:36.500000,86.78
25377,2020-04-10 17:49:36.515625,84.32
25378,2020-04-10 17:49:36.531250,83.43
25379,2020-04-10 17:49:36.546875,83.89
25380,2020-04-10 17:49:36.562500,84.81
25381,2020-04-10 17:49:36.578125,85.11
25382,2020-04-10 17:49:36.593750,84.0
25383,2020-04-10 17:49:36.609375,81.31
25384,2020-04-10 17:49:36.625000,77.33
25385,2020-04-10 17:49:36.640625,72.55
25386,2020-04-10 17:49:36.656250,67.28
25387,2020-04-10 17:49:36.671875,61.54
25388,2020-04-10 17:49:36.687500,55.2
25389,2020-04-10 17:49:36.703125,48.17
25390,2020-04-10 17:49:36.718750,40.58
25391,2020-04-10 17:49:36.734375,32.75
25392,2020-04-10 17:49:36.750000,24.98
25393,2020-04-10 17:49:36.765625,17.36
25394,2020-04-10 17:49:36.781250,9.67
25395,2020-04-10 17:49:36.796875,1.54
25396,2020-04-10 17:49:36.812500,-7.27
25397,2020-04-10 17:49:36.828125,-16.67
25398,2020-04-10 17:49:36.843750,-26.2
25399,2020-04-10 17:49:36.859375,-35.18
25400,2020-04-10 17:49:36.875000,-43.12
25401,2020-04-10 17:49:36.890625,-50.0
25402,2020-04-10 17:49:36.906250,-56.39
25403,2020-04-10 17:49:36.921875,-63.29
25404,2020-04-10 17:49:36.937500,-71.71
25405,2020-04-10 17:49:36.953125,-82.29
25406,2020-04-10 17:49:36.968750,-94.85
25407,2020-04-10 17:49:36.984375,-108.16
25408,2020-04-10 17:49:37.000000,-119.97
25409,2020-04-10 17:49:37.015625,-127.39
25410,2020-04-10 17:49:37.031250,-127.54
25411,2020-04-10 17:49:37.046875,-118.39
25412,2020-04-10 17:49:37.062500,-99.56
25413,2020-04-10 17:49:37.078125,-72.62
25414,2020-04-10 17:49:37.093750,-40.84
25415,2020-04-10 17:49:37.109375,-8.28
25416,2020-04-10 17:49:37.125000,21.36
25417,2020-04-10 17:49:37.140625,45.64
25418,2020-04-10 17:49:37.156250,63.65
25419,2020-04-10 17:49:37.171875,75.74
25420,2020-04-10 17:49:37.187500,82.89
25421,2020-04-10 17:49:37.203125,86.15
25422,2020-04-10 17:49:37.218750,86.44
25423,2020-04-10 17:49:37.234375,84.59
25424,2020-04-10 17:49:37.250000,81.5
25425,2020-04-10 17:49:37.265625,78.17
25426,2020-04-10 17:49:37.281250,75.42
25427,2020-04-10 17:49:37.296875,73.69
25428,2020-04-10 17:49:37.312500,72.85
25429,2020-04-10 17:49:37.328125,72.33
25430,2020-04-10 17:49:37.343750,71.45
25431,2020-04-10 17:49:37.359375,69.71
25432,2020-04-10 17:49:37.375000,66.92
25433,2020-04-10 17:49:37.390625,63.19
25434,2020-04-10 17:49:37.406250,58.71
25435,2020-04-10 17:49:37.421875,53.64
25436,2020-04-10 17:49:37.437500,48.0
25437,2020-04-10 17:49:37.453125,41.8
25438,2020-04-10 17:49:37.468750,35.11
25439,2020-04-10 17:49:37.484375,28.13
25440,2020-04-10 17:49:37.500000,21.14
25441,2020-04-10 17:49:37.515625,14.29
25442,2020-04-10 17:49:37.531250,7.53
25443,2020-04-10 17:49:37.546875,0.57
25444,2020-04-10 17:49:37.562500,-6.95
25445,2020-04-10 17:49:37.578125,-15.21
25446,2020-04-10 17:49:37.593750,-23.99
25447,2020-04-10 17:49:37.609375,-32.77
25448,2020-04-10 17:49:37.625000,-40.91
25449,2020-04-10 17:49:37.640625,-48.01
25450,2020-04-10 17:49:37.656250,-54.13
25451,2020-04-10 17:49:37.671875,-59.88
25452,2020-04-10 17:49:37.687500,-66.13
25453,2020-04-10 17:49:37.703125,-73.69
25454,2020-04-10 17:49:37.718750,-82.96
25455,2020-04-10 17:49:37.734375,-93.7
25456,2020-04-10 17:49:37.750000,-104.95
25457,2020-04-10 17:49:37.765625,-115.05
25458,2020-04-10 17:49:37.781250,-121.79
25459,2020-04-10 17:49:37.796875,-122.8
25460,2020-04-10 17:49:37.812500,-116.11
25461,2020-04-10 17:49:37.828125,-100.81
25462,2020-04-10 17:49:37.843750,-77.59
25463,2020-04-10 17:49:37.859375,-48.83
25464,2020-04-10 17:49:37.875000,-18.05
25465,2020-04-10 17:49:37.890625,11.04
25466,2020-04-10 17:49:37.906250,35.49
25467,2020-04-10 17:49:37.921875,53.75
25468,2020-04-10 17:49:37.937500,65.65
25469,2020-04-10 17:49:37.953125,72.01
25470,2020-04-10 17:49:37.968750,74.03
25471,2020-04-10 17:49:37.984375,72.88
25472,2020-04-10 17:49:38.000000,69.62
25473,2020-04-10 17:49:38.015625,65.27
25474,2020-04-10 17:49:38.031250,60.83
25475,2020-04-10 17:49:38.046875,57.18
25476,2020-04-10 17:49:38.062500,54.91
25477,2020-04-10 17:49:38.078125,54.1
25478,2020-04-10 17:49:38.093750,54.34
25479,2020-04-10 17:49:38.109375,54.85
25480,2020-04-10 17:49:38.125000,54.81
25481,2020-04-10 17:49:38.140625,53.53
25482,2020-04-10 17:49:38.156250,50.71
25483,2020-04-10 17:49:38.171875,46.42
25484,2020-04-10 17:49:38.187500,41.07
25485,2020-04-10 17:49:38.203125,35.21
25486,2020-04-10 17:49:38.218750,29.37
25487,2020-04-10 17:49:38.234375,23.77
25488,2020-04-10 17:49:38.250000,18.29
25489,2020-04-10 17:49:38.265625,12.45
25490,2020-04-10 17:49:38.281250,5.71
25491,2020-04-10 17:49:38.296875,-2.29
25492,2020-04-10 17:49:38.312500,-11.45
25493,2020-04-10 17:49:38.328125,-21.15
25494,2020-04-10 17:49:38.343750,-30.53
25495,2020-04-10 17:49:38.359375,-38.76
25496,2020-04-10 17:49:38.375000,-45.47
25497,2020-04-10 17:49:38.390625,-50.88
25498,2020-04-10 17:49:38.406250,-55.75
25499,2020-04-10 17:49:38.421875,-61.15
25500,2020-04-10 17:49:38.437500,-68.02
25501,2020-04-10 17:49:38.453125,-76.91
25502,2020-04-10 17:49:38.468750,-87.64
25503,2020-04-10 17:49:38.484375,-99.24
25504,2020-04-10 17:49:38.500000,-109.85
25505,2020-04-10 17:49:38.515625,-116.99
25506,2020-04-10 17:49:38.531250,-118.06
25507,2020-04-10 17:49:38.546875,-111.03
25508,2020-04-10 17:49:38.562500,-95.2
25509,2020-04-10 17:49:38.578125,-71.63
25510,2020-04-10 17:49:38.593750,-42.98
25511,2020-04-10 17:49:38.609375,-12.81
25512,2020-04-10 17:49:38.625000,15.41
25513,2020-04-10 17:49:38.640625,39.17
25514,2020-04-10 17:49:38.656250,57.27
25515,2020-04-10 17:49:38.671875,69.69
25516,2020-04-10 17:49:38.687500,77.12
25517,2020-04-10 17:49:38.703125,80.45
25518,2020-04-10 17:49:38.718750,80.59
25519,2020-04-10 17:49:38.734375,78.4
25520,2020-04-10 17:49:38.750000,74.84
25521,2020-04-10 17:49:38.765625,70.94
25522,2020-04-10 17:49:38.781250,67.58
25523,2020-04-10 17:49:38.796875,65.29
25524,2020-04-10 17:49:38.812500,64.09
25525,2020-04-10 17:49:38.828125,63.55
25526,2020-04-10 17:49:38.843750,63.03
25527,2020-04-10 17:49:38.859375,61.92
25528,2020-04-10 17:49:38.875000,59.84
25529,2020-04-10 17:49:38.890625,56.71
25530,2020-04-10 17:49:38.906250,52.62
25531,2020-04-10 17:49:38.921875,47.74
25532,2020-04-10 17:49:38.937500,42.23
25533,2020-04-10 17:49:38.953125,36.19
25534,2020-04-10 17:49:38.968750,29.66
25535,2020-04-10 17:49:38.984375,22.66
25536,2020-04-10 17:49:39.000000,15.24
25537,2020-04-10 17:49:39.015625,7.43
25538,2020-04-10 17:49:39.031250,-0.77
25539,2020-04-10 17:49:39.046875,-9.32
25540,2020-04-10 17:49:39.062500,-18.14
25541,2020-04-10 17:49:39.078125,-27.02
25542,2020-04-10 17:49:39.093750,-35.6
25543,2020-04-10 17:49:39.109375,-43.52
25544,2020-04-10 17:49:39.125000,-50.52
25545,2020-04-10 17:49:39.140625,-56.66
25546,2020-04-10 17:49:39.156250,-62.34
25547,2020-04-10 17:49:39.171875,-68.3
25548,2020-04-10 17:49:39.187500,-75.36
25549,2020-04-10 17:49:39.203125,-84.16
25550,2020-04-10 17:49:39.218750,-94.89
25551,2020-04-10 17:49:39.234375,-106.98
25552,2020-04-10 17:49:39.250000,-118.9
25553,2020-04-10 17:49:39.265625,-128.26
25554,2020-04-10 17:49:39.281250,-132.17
25555,2020-04-10 17:49:39.296875,-127.99
25556,2020-04-10 17:49:39.312500,-114.27
25557,2020-04-10 17:49:39.328125,-91.42
25558,2020-04-10 17:49:39.343750,-61.82
25559,2020-04-10 17:49:39.359375,-29.2
25560,2020-04-10 17:49:39.375000,2.42
25561,2020-04-10 17:49:39.390625,29.83
25562,2020-04-10 17:49:39.406250,51.31
25563,2020-04-10 17:49:39.421875,66.6
25564,2020-04-10 17:49:39.437500,76.4
25565,2020-04-10 17:49:39.453125,81.78
25566,2020-04-10 17:49:39.468750,83.78
25567,2020-04-10 17:49:39.484375,83.27
25568,2020-04-10 17:49:39.500000,81.13
25569,2020-04-10 17:49:39.515625,78.24
25570,2020-04-10 17:49:39.531250,75.47
25571,2020-04-10 17:49:39.546875,73.42
25572,2020-04-10 17:49:39.562500,72.26
25573,2020-04-10 17:49:39.578125,71.71
25574,2020-04-10 17:49:39.593750,71.24
25575,2020-04-10 17:49:39.609375,70.35
25576,2020-04-10 17:49:39.625000,68.71
25577,2020-04-10 17:49:39.640625,66.26
25578,2020-04-10 17:49:39.656250,63.09
25579,2020-04-10 17:49:39.671875,59.29
25580,2020-04-10 17:49:39.687500,54.82
25581,2020-04-10 17:49:39.703125,49.57
25582,2020-04-10 17:49:39.718750,43.46
25583,2020-04-10 17:49:39.734375,36.58
25584,2020-04-10 17:49:39.750000,29.19
25585,2020-04-10 17:49:39.765625,21.64
25586,2020-04-10 17:49:39.781250,14.2
25587,2020-04-10 17:49:39.796875,6.91
25588,2020-04-10 17:49:39.812500,-0.38
25589,2020-04-10 17:49:39.828125,-7.88
25590,2020-04-10 17:49:39.843750,-15.64
25591,2020-04-10 17:49:39.859375,-23.44
25592,2020-04-10 17:49:39.875000,-30.83
25593,2020-04-10 17:49:39.890625,-37.4
25594,2020-04-10 17:49:39.906250,-42.99
25595,2020-04-10 17:49:39.921875,-47.89
25596,2020-04-10 17:49:39.937500,-52.8
25597,2020-04-10 17:49:39.953125,-58.55
25598,2020-04-10 17:49:39.968750,-65.79
25599,2020-04-10 17:49:39.984375,-74.74
25600,2020-04-10 17:49:40.000000,-85.0
25601,2020-04-10 17:49:40.015625,-95.48
25602,2020-04-10 17:49:40.031250,-104.52
25603,2020-04-10 17:49:40.046875,-109.98
25604,2020-04-10 17:49:40.062500,-109.7
25605,2020-04-10 17:49:40.078125,-102.01
25606,2020-04-10 17:49:40.093750,-86.42
25607,2020-04-10 17:49:40.109375,-63.92
25608,2020-04-10 17:49:40.125000,-36.92
25609,2020-04-10 17:49:40.140625,-8.72
25610,2020-04-10 17:49:40.156250,17.43
25611,2020-04-10 17:49:40.171875,39.15
25612,2020-04-10 17:49:40.187500,55.32
25613,2020-04-10 17:49:40.203125,65.99
25614,2020-04-10 17:49:40.218750,71.96
25615,2020-04-10 17:49:40.234375,74.28
25616,2020-04-10 17:49:40.250000,73.9
25617,2020-04-10 17:49:40.265625,71.64
25618,2020-04-10 17:49:40.281250,68.26
25619,2020-04-10 17:49:40.296875,64.51
25620,2020-04-10 17:49:40.312500,61.06
25621,2020-04-10 17:49:40.328125,58.4
25622,2020-04-10 17:49:40.343750,56.65
25623,2020-04-10 17:49:40.359375,55.63
25624,2020-04-10 17:49:40.375000,54.92
25625,2020-04-10 17:49:40.390625,54.04
25626,2020-04-10 17:49:40.406250,52.59
25627,2020-04-10 17:49:40.421875,50.29
25628,2020-04-10 17:49:40.437500,47.06
25629,2020-04-10 17:49:40.453125,42.9
25630,2020-04-10 17:49:40.468750,38.0
25631,2020-04-10 17:49:40.484375,32.58
25632,2020-04-10 17:49:40.500000,26.93
25633,2020-04-10 17:49:40.515625,21.3
25634,2020-04-10 17:49:40.531250,15.79
25635,2020-04-10 17:49:40.546875,10.31
25636,2020-04-10 17:49:40.562500,4.58
25637,2020-04-10 17:49:40.578125,-1.69
25638,2020-04-10 17:49:40.593750,-8.67
25639,2020-04-10 17:49:40.609375,-16.18
25640,2020-04-10 17:49:40.625000,-23.81
25641,2020-04-10 17:49:40.640625,-31.01
25642,2020-04-10 17:49:40.656250,-37.36
25643,2020-04-10 17:49:40.671875,-42.83
25644,2020-04-10 17:49:40.687500,-47.76
25645,2020-04-10 17:49:40.703125,-52.78
25646,2020-04-10 17:49:40.718750,-58.57
25647,2020-04-10 17:49:40.734375,-65.56
25648,2020-04-10 17:49:40.750000,-73.85
25649,2020-04-10 17:49:40.765625,-83.08
25650,2020-04-10 17:49:40.781250,-92.47
25651,2020-04-10 17:49:40.796875,-100.8
25652,2020-04-10 17:49:40.812500,-106.43
25653,2020-04-10 17:49:40.828125,-107.55
25654,2020-04-10 17:49:40.843750,-102.58
25655,2020-04-10 17:49:40.859375,-90.66
25656,2020-04-10 17:49:40.875000,-72.19
25657,2020-04-10 17:49:40.890625,-48.88
25658,2020-04-10 17:49:40.906250,-23.45
25659,2020-04-10 17:49:40.921875,1.09
